@relation systemml_v0.14.0-incubating-rc4
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.133,0.23,0.019,0.0,0.114,0.021,0.362,0.008,0.08,0.023,0.529,0.023,0.074,0.023,0.097,0.016,0.093,0.002,0.111,0.135,0.05,0.075,0.022,0.056,0.319,0.051,0.162,0.102,0.0,0.032,0.055,0.064,0.021,0.056,0.0,0.0,0.0,0.117,0.002,0.0,1.0
0.0,0.0,0.036,0.0,0.253,0.03,0.003,0.0,0.133,0.055,0.451,0.062,0.143,0.057,0.159,0.043,0.116,0.006,0.192,0.236,0.123,0.083,0.048,0.061,0.155,0.037,0.136,0.0,0.174,0.015,0.148,0.062,0.0,0.056,0.0,0.0,0.0,0.074,0.001,0.0,1.0
0.088,0.0,0.107,0.0,0.331,0.085,0.729,0.105,0.344,0.084,0.785,0.092,0.27,0.087,0.296,0.072,0.149,0.014,0.093,0.109,0.069,0.059,0.032,0.039,0.06,0.028,0.077,0.027,0.046,0.011,0.034,0.037,0.022,0.036,0.0,0.0,0.0,0.093,0.004,0.063,1.0
0.062,0.016,0.019,0.0,0.0,0.016,0.738,0.012,0.097,0.024,0.511,0.035,0.129,0.028,0.149,0.021,0.079,0.002,0.072,0.084,0.031,0.049,0.0,0.028,0.056,0.07,0.0,0.141,0.0,0.0,0.012,0.031,0.0,0.04,0.0,0.0,0.0,0.075,0.002,0.0,1.0
0.028,0.0,0.01,0.0,0.0,0.006,0.5,0.0,0.057,0.079,0.51,0.088,0.15,0.083,0.168,0.062,0.177,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.106,0.0,0.095,0.053,0.076,0.028,0.656,0.025,0.054,0.023,0.547,0.023,0.092,0.023,0.115,0.016,0.075,0.002,0.028,0.063,0.022,0.027,0.016,0.018,0.056,0.049,0.039,0.0,0.007,0.002,0.043,0.022,0.016,0.028,0.0,0.0,0.0,0.049,0.054,0.0,1.0
0.042,0.0,0.05,0.0,0.459,0.038,0.546,0.001,0.084,0.065,0.632,0.065,0.154,0.065,0.179,0.049,0.147,0.009,0.062,0.068,0.03,0.036,0.004,0.059,0.112,0.145,0.005,0.0,0.008,0.0,0.078,0.055,0.03,0.042,0.0,0.0,0.0,0.062,0.002,0.0,1.0
0.04,0.0,0.015,0.0,0.337,0.008,0.668,0.001,0.076,0.017,0.531,0.023,0.098,0.019,0.12,0.014,0.068,0.001,0.047,0.035,0.035,0.026,0.012,0.037,0.08,0.016,0.027,0.0,0.055,0.0,0.033,0.027,0.024,0.014,0.0,0.0,0.0,0.048,0.002,0.0,1.0
0.074,0.0,0.01,0.0,0.119,0.008,0.58,0.0,0.036,0.018,0.549,0.024,0.104,0.02,0.127,0.014,0.07,0.001,0.041,0.028,0.025,0.023,0.005,0.02,0.095,0.026,0.0,0.04,0.013,0.003,0.013,0.024,0.019,0.011,0.0,0.0,0.0,0.042,0.001,0.0,1.0
0.037,0.0,0.013,0.0,0.093,0.022,0.682,0.001,0.075,0.03,0.471,0.038,0.103,0.033,0.122,0.023,0.101,0.003,0.082,0.042,0.035,0.028,0.0,0.013,0.094,0.017,0.043,0.052,0.0,0.004,0.004,0.016,0.006,0.037,0.0,0.0,0.0,0.05,0.001,0.0,1.0
0.087,0.0,0.042,0.0,0.58,0.021,0.748,0.002,0.144,0.028,0.537,0.035,0.137,0.031,0.157,0.023,0.078,0.002,0.094,0.044,0.059,0.045,0.0,0.036,0.208,0.001,0.025,0.004,0.0,0.015,0.001,0.049,0.017,0.013,0.0,0.0,0.0,0.097,0.001,0.0,1.0
0.091,0.0,0.025,0.0,0.0,0.016,0.506,0.016,0.066,0.117,0.881,0.125,0.301,0.12,0.331,0.102,0.205,0.027,0.08,0.036,0.014,0.057,0.002,0.002,0.57,0.002,0.002,0.006,0.001,0.0,0.002,0.085,0.001,0.002,0.0,0.0,0.0,0.143,0.002,0.001,1.0
0.013,0.0,0.0,0.018,0.151,0.005,0.397,0.001,0.01,0.03,0.471,0.038,0.103,0.033,0.122,0.023,0.101,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.163,0.0,0.036,0.0,0.0,0.029,0.673,0.0,0.067,0.089,0.725,0.091,0.233,0.09,0.258,0.073,0.161,0.015,0.028,0.108,0.025,0.052,0.057,0.019,0.041,0.034,0.048,0.0,0.024,0.006,0.06,0.035,0.031,0.033,0.0,0.0,0.0,0.061,0.001,0.0,1.0
0.071,0.055,0.02,0.0,0.0,0.023,0.5,0.006,0.082,0.019,0.521,0.022,0.085,0.02,0.108,0.014,0.082,0.001,0.066,0.094,0.053,0.073,0.017,0.04,0.08,0.057,0.066,0.169,0.022,0.023,0.024,0.053,0.028,0.069,0.0,0.0,0.0,0.122,0.003,0.381,1.0
0.016,0.0,0.008,0.0,0.0,0.002,0.5,0.0,0.026,0.079,0.51,0.088,0.15,0.083,0.168,0.062,0.177,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.005,0.059,0.004,0.042,0.005,0.043,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.296,0.0,0.045,0.0,0.216,0.084,0.573,0.0,0.031,0.141,0.804,0.144,0.194,0.142,0.225,0.113,0.334,0.048,0.107,0.28,0.131,0.104,0.024,0.124,0.323,0.152,0.25,0.089,0.098,0.01,0.372,0.101,0.079,0.09,0.0,0.0,0.0,0.143,0.068,0.0,1.0
0.115,0.0,0.01,0.0,0.13,0.081,0.591,0.002,0.139,0.128,0.765,0.139,0.196,0.132,0.225,0.105,0.305,0.04,0.038,0.098,0.031,0.065,0.0,0.037,0.096,0.03,0.038,0.046,0.145,0.02,0.137,0.043,0.153,0.036,0.0,0.0,0.0,0.061,0.001,0.0,1.0
0.048,0.0,0.0,0.0,0.25,0.046,0.5,0.0,0.084,0.128,0.765,0.139,0.196,0.132,0.225,0.105,0.305,0.04,0.069,0.124,0.045,0.091,0.0,0.078,0.0,0.058,0.0,0.0,0.027,0.0,0.087,0.088,0.074,0.05,0.0,0.0,0.0,0.088,0.002,0.0,1.0
0.011,0.0,0.005,0.0,0.0,0.005,0.5,0.0,0.0,0.238,0.922,0.232,0.615,0.235,0.631,0.22,0.194,0.055,0.0,0.102,0.049,0.069,0.0,0.0,0.067,0.0,0.091,0.0,0.053,0.013,0.028,0.034,0.0,0.095,0.0,0.0,0.0,0.079,0.001,0.0,1.0
0.011,0.0,0.048,0.0,0.165,0.055,0.652,0.003,0.147,0.055,0.672,0.053,0.233,0.054,0.255,0.044,0.085,0.005,0.178,0.325,0.189,0.165,0.119,0.074,0.166,0.044,0.075,0.171,0.018,0.063,0.077,0.061,0.044,0.07,0.0,0.0,0.0,0.184,0.004,0.171,1.0
0.14,0.0,0.034,0.0,0.155,0.034,0.556,0.003,0.064,0.057,0.824,0.056,0.153,0.057,0.187,0.044,0.166,0.009,0.063,0.103,0.057,0.039,0.011,0.035,0.167,0.051,0.047,0.033,0.017,0.003,0.072,0.028,0.025,0.025,0.0,0.0,0.0,0.066,0.066,0.0,1.0
0.07,0.0,0.01,0.0,0.0,0.012,0.5,0.001,0.077,0.133,0.647,0.148,0.264,0.139,0.283,0.114,0.211,0.031,0.079,0.102,0.052,0.04,0.041,0.03,0.12,0.089,0.018,0.0,0.074,0.0,0.044,0.022,0.0,0.048,0.0,0.0,0.0,0.11,0.002,0.0,1.0
0.036,0.0,0.045,0.0,0.395,0.024,0.68,0.005,0.075,0.03,0.596,0.029,0.121,0.029,0.145,0.022,0.079,0.002,0.069,0.156,0.063,0.065,0.043,0.025,0.07,0.062,0.138,0.0,0.018,0.031,0.014,0.031,0.008,0.07,0.0,0.0,0.0,0.08,0.001,0.094,1.0
0.028,0.024,0.042,0.016,0.25,0.046,0.309,0.003,0.151,0.054,0.524,0.055,0.133,0.055,0.153,0.04,0.125,0.007,0.125,0.151,0.069,0.057,0.043,0.048,0.144,0.061,0.074,0.0,0.086,0.007,0.094,0.046,0.01,0.045,0.0,0.0,0.0,0.079,0.038,0.0,1.0
0.061,0.0,0.018,0.009,0.25,0.04,0.557,0.001,0.212,0.043,0.623,0.053,0.166,0.047,0.189,0.036,0.114,0.005,0.199,0.183,0.126,0.108,0.015,0.08,0.254,0.116,0.039,0.19,0.013,0.01,0.117,0.083,0.027,0.095,0.0,0.0,0.0,0.166,0.004,0.065,1.0
0.0,0.0,0.01,0.0,0.25,0.002,0.0,0.0,0.0,0.151,0.843,0.161,0.294,0.154,0.322,0.13,0.259,0.043,0.046,0.034,0.009,0.016,0.0,0.0,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.001,0.0,1.0
0.039,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.003,0.355,0.843,0.365,0.568,0.359,0.582,0.332,0.309,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.05,0.0,0.005,0.0,0.0,0.007,0.5,0.0,0.033,0.36,0.882,0.413,0.677,0.38,0.688,0.36,0.305,0.139,0.053,0.034,0.009,0.024,0.029,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.066,0.002,0.0,1.0
0.483,0.0,0.144,0.0,0.489,0.155,0.567,0.007,0.596,0.192,0.822,0.216,0.449,0.201,0.468,0.18,0.224,0.051,0.179,0.223,0.1,0.14,0.02,0.141,0.163,0.01,0.125,0.031,0.038,0.07,0.083,0.131,0.013,0.048,0.0,0.0,0.0,0.146,0.003,0.0,1.0
0.021,0.0,0.01,0.0,0.245,0.066,0.509,0.0,0.074,0.069,0.667,0.063,0.146,0.067,0.173,0.051,0.164,0.011,0.093,0.209,0.108,0.115,0.033,0.067,0.164,0.149,0.107,0.018,0.058,0.036,0.179,0.063,0.086,0.098,0.0,0.0,0.0,0.18,0.003,0.262,1.0
0.042,0.018,0.036,0.0,0.25,0.183,0.5,0.006,0.353,0.185,0.737,0.2,0.344,0.191,0.365,0.164,0.249,0.051,0.235,0.209,0.159,0.159,0.02,0.144,0.193,0.194,0.095,0.261,0.046,0.052,0.075,0.109,0.086,0.147,0.0,0.0,0.0,0.206,0.002,0.164,1.0
0.318,0.0,0.051,0.0,0.248,0.094,0.584,0.0,0.033,0.141,0.804,0.144,0.194,0.142,0.225,0.113,0.334,0.048,0.124,0.322,0.151,0.12,0.028,0.143,0.372,0.174,0.288,0.103,0.112,0.011,0.427,0.116,0.09,0.103,0.0,0.0,0.0,0.164,0.078,0.0,1.0
0.051,0.0,0.021,0.0,0.176,0.014,0.551,0.005,0.08,0.038,0.706,0.047,0.154,0.041,0.182,0.032,0.119,0.005,0.04,0.058,0.025,0.028,0.01,0.019,0.071,0.052,0.027,0.039,0.0,0.002,0.036,0.02,0.014,0.028,0.0,0.0,0.0,0.043,0.001,0.0,1.0
0.022,0.0,0.01,0.0,0.0,0.005,0.5,0.0,0.065,0.079,0.51,0.088,0.15,0.083,0.168,0.062,0.177,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.008,0.0,0.01,0.007,0.189,0.004,0.183,0.0,0.0,0.268,0.784,0.258,0.336,0.264,0.359,0.226,0.343,0.098,0.014,0.06,0.016,0.027,0.031,0.013,0.047,0.042,0.034,0.0,0.02,0.001,0.011,0.015,0.0,0.018,0.0,0.0,0.0,0.039,0.002,0.0,1.0
0.01,0.0,0.024,0.02,0.232,0.02,0.045,0.003,0.049,0.021,0.493,0.025,0.09,0.022,0.111,0.016,0.078,0.002,0.162,0.08,0.051,0.056,0.017,0.065,0.261,0.043,0.053,0.124,0.03,0.027,0.058,0.045,0.034,0.045,0.0,0.0,0.0,0.143,0.013,0.0,1.0
0.083,0.022,0.096,0.0,0.25,0.236,0.551,0.014,0.353,0.244,0.806,0.242,0.456,0.243,0.474,0.218,0.244,0.067,0.091,0.279,0.104,0.148,0.043,0.115,0.046,0.008,0.271,0.051,0.127,0.031,0.107,0.11,0.026,0.061,0.0,0.0,0.0,0.134,0.002,0.047,1.0
0.033,0.0,0.011,0.006,0.0,0.006,0.529,0.002,0.036,0.027,0.627,0.032,0.128,0.029,0.153,0.022,0.087,0.003,0.004,0.009,0.003,0.002,0.001,0.002,0.019,0.004,0.0,0.0,0.001,0.001,0.002,0.002,0.002,0.004,0.0,0.0,0.0,0.008,0.019,0.0,1.0
0.053,0.0,0.016,0.0,0.352,0.011,0.641,0.001,0.102,0.023,0.451,0.029,0.117,0.025,0.134,0.018,0.065,0.002,0.052,0.016,0.035,0.024,0.01,0.045,0.023,0.0,0.0,0.0,0.037,0.0,0.026,0.032,0.019,0.006,0.0,0.0,0.0,0.048,0.001,0.0,1.0
0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.052,0.062,0.667,0.079,0.227,0.068,0.249,0.055,0.133,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.054,0.011,0.016,0.0,0.379,0.028,0.603,0.005,0.166,0.033,0.58,0.037,0.128,0.034,0.151,0.025,0.096,0.003,0.137,0.168,0.059,0.13,0.089,0.018,0.227,0.038,0.044,0.057,0.0,0.173,0.005,0.034,0.01,0.04,0.0,0.0,0.0,0.119,0.006,0.0,1.0
0.032,0.017,0.013,0.0,0.314,0.027,0.551,0.007,0.175,0.033,0.545,0.037,0.118,0.035,0.14,0.025,0.097,0.003,0.154,0.202,0.067,0.167,0.137,0.013,0.147,0.019,0.068,0.028,0.0,0.262,0.002,0.023,0.015,0.044,0.0,0.0,0.0,0.108,0.007,0.0,1.0
0.143,0.0,0.036,0.0,0.0,0.025,0.683,0.0,0.067,0.089,0.725,0.091,0.233,0.09,0.258,0.073,0.161,0.015,0.031,0.09,0.018,0.04,0.059,0.008,0.037,0.03,0.034,0.0,0.01,0.002,0.034,0.016,0.016,0.035,0.0,0.0,0.0,0.054,0.001,0.0,1.0
0.132,0.121,0.595,0.0,0.173,0.693,0.674,0.693,0.589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.565,0.709,0.05,0.13,0.035,0.051,0.02,0.044,0.135,0.085,0.09,0.002,0.027,0.008,0.079,0.041,0.037,0.05,0.0,0.0,0.0,0.098,0.001,0.0,1.0
0.034,0.0,0.005,0.0,0.0,0.004,0.5,0.0,0.047,0.36,0.882,0.413,0.677,0.38,0.688,0.36,0.305,0.139,0.1,0.074,0.052,0.04,0.033,0.0,0.066,0.089,0.0,0.0,0.0,0.0,0.011,0.013,0.004,0.057,0.0,0.0,0.0,0.093,0.002,0.0,1.0
0.021,0.0,0.008,0.0,0.0,0.004,0.5,0.0,0.067,0.079,0.51,0.088,0.15,0.083,0.168,0.062,0.177,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.029,0.0,0.096,0.0,0.156,0.075,0.344,0.0,0.113,0.066,0.513,0.072,0.165,0.068,0.183,0.052,0.137,0.009,0.096,0.074,0.064,0.07,0.01,0.096,0.087,0.0,0.055,0.009,0.011,0.02,0.137,0.072,0.018,0.024,0.0,0.0,0.0,0.127,0.002,0.173,1.0
0.085,0.0,0.014,0.0,0.305,0.013,0.729,0.0,0.068,0.021,0.549,0.027,0.111,0.024,0.133,0.017,0.076,0.002,0.008,0.021,0.004,0.011,0.012,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.001,0.0,1.0
0.091,0.0,0.005,0.0,0.0,0.008,0.5,0.0,0.033,0.869,0.804,0.948,0.439,0.899,0.457,0.799,1.0,1.0,0.053,0.034,0.009,0.06,0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.04,0.096,0.0,0.0,0.0,0.0,0.0,0.142,0.004,0.0,1.0
0.262,0.17,0.096,0.0,0.136,0.28,0.615,0.017,0.774,0.297,0.818,0.331,0.629,0.31,0.639,0.29,0.247,0.091,0.127,0.181,0.084,0.104,0.033,0.094,0.182,0.101,0.131,0.096,0.033,0.028,0.086,0.093,0.025,0.065,0.145,0.0,0.0,0.182,0.007,0.008,1.0
0.011,0.0,0.005,0.0,0.0,0.001,0.5,0.0,0.017,0.079,0.51,0.088,0.15,0.083,0.168,0.062,0.177,0.014,0.037,0.034,0.005,0.016,0.041,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.001,0.0,1.0
0.486,0.098,0.411,0.231,0.0,0.298,0.479,0.166,0.263,0.332,0.902,0.366,0.659,0.345,0.672,0.325,0.283,0.116,0.026,0.074,0.018,0.029,0.019,0.008,0.04,0.013,0.042,0.023,0.015,0.001,0.013,0.017,0.001,0.021,0.0,0.0,0.0,0.059,0.194,0.02,1.0
0.006,0.0,0.042,0.0,0.341,0.034,0.106,0.0,0.13,0.055,0.465,0.061,0.144,0.057,0.16,0.043,0.116,0.006,0.171,0.212,0.107,0.076,0.041,0.063,0.153,0.061,0.115,0.0,0.144,0.012,0.136,0.063,0.007,0.056,0.0,0.0,0.0,0.076,0.001,0.0,1.0
0.377,0.076,0.321,0.207,0.0,0.231,0.371,0.13,0.204,0.332,0.902,0.366,0.659,0.345,0.672,0.325,0.283,0.116,0.02,0.065,0.014,0.024,0.014,0.006,0.031,0.01,0.033,0.018,0.011,0.001,0.01,0.013,0.001,0.016,0.0,0.0,0.0,0.051,0.375,0.016,1.0
0.067,0.036,0.082,0.0,0.205,0.247,0.56,0.019,0.358,0.36,0.747,0.358,0.49,0.359,0.503,0.324,0.315,0.129,0.087,0.181,0.095,0.079,0.046,0.065,0.1,0.01,0.124,0.0,0.063,0.005,0.124,0.058,0.025,0.041,0.0,0.0,0.0,0.13,0.002,0.0,1.0
0.011,0.0,0.005,0.0,0.0,0.001,0.5,0.0,0.008,0.079,0.51,0.088,0.15,0.083,0.168,0.062,0.177,0.014,0.026,0.034,0.0,0.016,0.041,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.001,0.0,1.0
0.15,0.026,0.028,0.004,0.0,0.1,0.52,0.002,0.107,0.238,0.922,0.232,0.615,0.235,0.631,0.22,0.194,0.055,0.016,0.102,0.048,0.065,0.005,0.005,0.087,0.006,0.084,0.017,0.039,0.018,0.024,0.029,0.009,0.076,0.0,0.0,0.0,0.106,0.004,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.0,0.015,0.294,0.012,0.057,0.014,0.069,0.009,0.037,0.0,0.003,0.007,0.001,0.002,0.009,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.004,0.0,0.0,1.0
0.021,0.044,0.138,0.026,0.0,0.013,0.75,0.056,0.166,0.025,0.412,0.04,0.135,0.03,0.149,0.022,0.072,0.002,0.026,0.034,0.0,0.008,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.542,0.0,1.0
0.011,0.0,0.008,0.0,0.192,0.011,0.214,0.004,0.133,0.015,0.309,0.021,0.094,0.017,0.105,0.012,0.042,0.001,0.347,0.072,0.26,0.147,0.036,0.087,0.54,0.014,0.091,0.0,0.007,0.019,0.0,0.067,0.0,0.048,0.0,0.0,0.0,0.131,0.007,0.0,1.0
0.043,0.0,0.005,0.0,0.0,0.006,0.5,0.0,0.033,0.36,0.882,0.413,0.677,0.38,0.688,0.36,0.305,0.139,0.058,0.036,0.002,0.033,0.0,0.0,0.269,0.0,0.0,0.0,0.0,0.0,0.002,0.046,0.001,0.004,0.0,0.0,0.0,0.064,0.004,0.0,1.0
0.011,0.0,0.005,0.0,0.0,0.001,0.5,0.0,0.008,0.079,0.51,0.088,0.15,0.083,0.168,0.062,0.177,0.014,0.039,0.034,0.006,0.016,0.041,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.001,0.0,1.0
0.011,0.0,0.005,0.0,0.0,0.002,0.5,0.0,0.033,0.079,0.51,0.088,0.15,0.083,0.168,0.062,0.177,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.133,0.0,0.026,0.0,0.0,0.027,0.5,0.0,0.035,0.071,0.647,0.08,0.226,0.074,0.247,0.06,0.13,0.01,0.08,0.197,0.058,0.158,0.024,0.064,0.22,0.122,0.1,0.183,0.072,0.036,0.115,0.133,0.05,0.079,0.0,0.0,0.0,0.15,0.001,0.0,1.0
0.146,0.0,0.007,0.0,0.011,0.014,0.504,0.0,0.017,0.141,0.804,0.144,0.194,0.142,0.225,0.113,0.334,0.048,0.056,0.079,0.089,0.041,0.04,0.022,0.016,0.008,0.013,0.004,0.005,0.0,0.098,0.016,0.004,0.05,0.0,0.0,0.0,0.083,0.004,0.0,1.0
0.0,0.0,0.007,0.0,0.0,0.004,0.0,0.001,0.011,0.001,0.108,0.001,0.015,0.001,0.02,0.001,0.006,0.0,0.008,0.011,0.0,0.002,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,1.0
0.033,0.0,0.01,0.0,0.0,0.005,0.5,0.0,0.067,0.192,0.824,0.216,0.448,0.201,0.467,0.179,0.225,0.051,0.025,0.032,0.0,0.02,0.0,0.0,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.048,0.001,0.0,1.0
0.16,0.062,0.091,0.0,0.1,0.337,0.582,0.032,0.226,0.389,0.835,0.392,0.388,0.39,0.41,0.341,0.485,0.208,0.098,0.255,0.093,0.13,0.043,0.139,0.206,0.148,0.127,0.01,0.104,0.009,0.19,0.121,0.096,0.095,0.0,0.0,0.0,0.152,0.006,0.0,1.0
0.33,0.218,0.074,0.0,0.66,0.345,0.53,0.013,0.512,0.353,0.794,0.367,0.537,0.358,0.55,0.328,0.312,0.129,0.128,0.375,0.104,0.133,0.058,0.082,0.124,0.117,0.301,0.046,0.14,0.027,0.12,0.088,0.035,0.134,0.0,0.0,0.0,0.186,0.002,0.362,1.0
0.074,0.0,0.011,0.0,0.058,0.007,0.543,0.0,0.043,0.018,0.549,0.025,0.104,0.02,0.127,0.015,0.072,0.001,0.021,0.014,0.012,0.011,0.002,0.009,0.05,0.013,0.0,0.019,0.006,0.002,0.006,0.011,0.008,0.006,0.0,0.0,0.0,0.019,0.0,0.0,1.0
0.026,0.0,0.037,0.0,0.25,0.034,0.546,0.006,0.056,0.027,0.593,0.031,0.124,0.028,0.148,0.021,0.082,0.002,0.064,0.16,0.078,0.075,0.065,0.022,0.116,0.062,0.132,0.0,0.008,0.024,0.031,0.017,0.017,0.073,0.0,0.0,0.0,0.118,0.001,0.051,1.0
0.042,0.0,0.0,0.0,0.25,0.023,0.394,0.0,0.063,0.128,0.765,0.139,0.196,0.132,0.225,0.105,0.305,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.085,0.0,0.005,0.0,0.0,0.007,0.5,0.0,0.044,0.869,0.804,0.948,0.439,0.899,0.457,0.799,1.0,1.0,0.069,0.034,0.005,0.055,0.0,0.0,0.507,0.0,0.0,0.0,0.0,0.0,0.022,0.09,0.0,0.0,0.0,0.0,0.0,0.139,0.004,0.0,1.0
0.021,0.0,0.007,0.0,0.0,0.004,0.5,0.0,0.067,0.079,0.51,0.088,0.15,0.083,0.168,0.062,0.177,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.08,0.0,0.024,0.01,0.04,0.018,0.735,0.001,0.137,0.061,0.66,0.076,0.211,0.067,0.234,0.053,0.139,0.009,0.011,0.023,0.008,0.006,0.004,0.005,0.024,0.012,0.016,0.0,0.01,0.0,0.005,0.004,0.0,0.011,0.0,0.0,0.0,0.011,0.014,0.0,1.0
0.033,0.0,0.005,0.0,0.0,0.004,0.5,0.0,0.048,0.36,0.882,0.413,0.677,0.38,0.688,0.36,0.305,0.139,0.089,0.071,0.051,0.036,0.037,0.0,0.033,0.1,0.0,0.0,0.0,0.0,0.006,0.007,0.002,0.052,0.0,0.0,0.0,0.092,0.001,0.0,1.0
0.007,0.0,0.016,0.01,0.588,0.01,0.54,0.003,0.128,0.015,0.411,0.02,0.089,0.017,0.105,0.012,0.054,0.001,0.135,0.128,0.071,0.064,0.013,0.066,0.233,0.036,0.147,0.0,0.07,0.0,0.045,0.054,0.0,0.07,0.0,0.0,0.0,0.123,0.003,0.0,1.0
0.098,0.021,0.032,0.0,0.0,0.157,0.697,0.006,0.12,0.597,0.922,0.624,0.95,0.607,0.948,0.603,0.345,0.261,0.046,0.071,0.019,0.035,0.014,0.022,0.128,0.002,0.026,0.006,0.015,0.004,0.022,0.025,0.009,0.014,0.0,0.0,0.0,0.087,0.002,0.013,1.0
0.042,0.0,0.065,0.0,0.0,0.029,0.433,0.233,0.065,0.015,0.294,0.012,0.057,0.014,0.069,0.009,0.037,0.0,0.036,0.044,0.011,0.019,0.034,0.001,0.025,0.0,0.027,0.0,0.002,0.0,0.0,0.005,0.0,0.012,0.0,0.0,0.0,0.063,0.012,0.0,1.0
